geo country;vehicle age;survival rate
Latvia;12;2,429870211
Latvia;13;4,167012335
Latvia;14;5,483870968
Latvia;15;5,53105255
Latvia;16;5,471921182
Latvia;17;6,116630307
Latvia;18;6,724635101
Latvia;19;4,77336654
Latvia;20;5,756401692
Latvia;21;2,029765725
Latvia;22;1,622533872
Latvia;23;1,472473487
Latvia;24;1,073869732
Latvia;25;1,048579354
Latvia;26;0,787790698
Latvia;27;0,529778702
Latvia;28;0,423665824
Latvia;29;0,372843211
Latvia;30;0,269513768
Latvia;31;0,179785605
Latvia;32;0,137383394
Latvia;33;0,098363199
Latvia;34;0,057928019
Latvia;35;0,035164835
Latvia;36;0,022061141
Latvia;37;0,01966514
Latvia;38;0,01955042
Latvia;39;0,013909864
Latvia;40;0,017434421
Latvia;41;0,015917678
Latvia;42;0,017565161
Latvia;43;0,014044256
Latvia;44;0,012193113
Latvia;45;0,008884092
Malta;1;1,74404599
Malta;2;1,029584969
Malta;3;1,138273136
Malta;4;1,277265611
Malta;5;2,258667573
Malta;6;2,088965734
Malta;7;2,906824147
Malta;8;2,459289415
Malta;9;3,004068716
Malta;10;2,199475066
Malta;11;2,001364722
Malta;12;2,067312775
Malta;13;2,173397555
Malta;14;2,190440627
Malta;15;2,205263158
Malta;16;2,223232897
Malta;17;2,238504102
Malta;18;2,252255711
Malta;19;2,265302182
Malta;20;0,982302606
Malta;21;0,990198
Malta;22;0,995270936
Malta;23;1,003975353
Malta;24;1,014053403
Malta;25;1,024335835
Malta;26;1,035253126
Malta;27;1,063144601
Malta;28;1,073538789
Malta;29;1,083905579
Malta;30;0,167854828
Malta;31;0,169060052
Malta;32;0,173592493
Malta;33;0,175078864
Malta;34;0,173670094
Malta;35;0,180153026
Malta;36;0,181245626
Malta;37;0,182823529
Malta;38;0,185088137
Malta;39;0,186554622
Malta;40;0,1067607
Malta;41;0,106218243
Malta;42;0,107862408
Malta;43;0,107782961
Malta;44;0,107703631
Malta;45;0,107624418
Netherlands;1;0,959353334
Netherlands;2;1,042347265
Netherlands;3;1,05703994
Netherlands;4;1,038790416
Netherlands;5;0,989326386
Netherlands;6;0,976333724
Netherlands;7;0,985180227
Netherlands;8;0,966027769
Netherlands;9;0,87825313
Netherlands;10;0,859478485
Netherlands;11;0,931681677
Netherlands;12;0,888876946
Netherlands;13;0,83771764
Netherlands;14;0,782229021
Netherlands;15;0,712773914
Netherlands;16;0,616835789
Netherlands;17;0,551270617
Netherlands;18;0,454625549
Netherlands;19;0,340516654
Netherlands;20;0,256446548
Netherlands;21;0,176691856
Netherlands;22;0,122899809
Netherlands;23;0,085498706
Netherlands;24;0,063370363
Netherlands;25;0,047265077
Netherlands;26;0,03876476
Netherlands;27;0,028543636
Netherlands;28;0,021188636
Netherlands;29;0,018265039
Netherlands;30;0,019580993
Netherlands;31;0,033150167
Netherlands;32;0,026052994
Netherlands;33;0,024094532
