geo country;vehicle age;powertrain;number of registered vehicles
Great Britain;20;BEV;0
Great Britain;21;BEV;0
Great Britain;22;BEV;0
Great Britain;23;BEV;0
Great Britain;24;BEV;0
Great Britain;25;BEV;0
Great Britain;26;BEV;0
Great Britain;27;BEV;0
Great Britain;28;BEV;0
Great Britain;29;BEV;0
Great Britain;30;BEV;0
Great Britain;31;BEV;0
Great Britain;32;BEV;0
Great Britain;33;BEV;0
Great Britain;34;BEV;0
Great Britain;35;BEV;0
Great Britain;36;BEV;0
Great Britain;37;BEV;0
Great Britain;38;BEV;0
Great Britain;39;BEV;0
Great Britain;40;BEV;0
Great Britain;41;BEV;0
Great Britain;42;BEV;0
Great Britain;43;BEV;0
Great Britain;44;BEV;0
Great Britain;45;BEV;0
Great Britain;46;BEV;0
Great Britain;47;BEV;0
Great Britain;48;BEV;0
Great Britain;49;BEV;0
Great Britain;50;BEV;0
Great Britain;51;BEV;0
Great Britain;52;BEV;0
Great Britain;53;BEV;0
Great Britain;54;BEV;0
Great Britain;55;BEV;0
Great Britain;56;BEV;0
Great Britain;57;BEV;0
Great Britain;58;BEV;0
Great Britain;59;BEV;0
Great Britain;60;BEV;0
Great Britain;61;BEV;0
Great Britain;62;BEV;0
Great Britain;63;BEV;0
Great Britain;64;BEV;0
Great Britain;65;BEV;0
Great Britain;66;BEV;0
Great Britain;67;BEV;0
Great Britain;68;BEV;0
Great Britain;69;BEV;0
Great Britain;70;BEV;0
Great Britain;71;BEV;0
Great Britain;72;BEV;0
Great Britain;73;BEV;0
Great Britain;74;BEV;0
Great Britain;75;BEV;0
Great Britain;76;BEV;0
Great Britain;77;BEV;0
Great Britain;78;BEV;0
Great Britain;79;BEV;0
Great Britain;80;BEV;0
Great Britain;81;BEV;0
Great Britain;82;BEV;0
Great Britain;83;BEV;0
Great Britain;84;BEV;0
Great Britain;85;BEV;0
Great Britain;86;BEV;0
Great Britain;87;BEV;0
Great Britain;88;BEV;0
Great Britain;89;BEV;0
Great Britain;90;BEV;0
Great Britain;91;BEV;0
Great Britain;92;BEV;0
Great Britain;93;BEV;0
Great Britain;94;BEV;0
Great Britain;95;BEV;0
Great Britain;96;BEV;0
Great Britain;97;BEV;0
Great Britain;98;BEV;0
Great Britain;99;BEV;0
Great Britain;100;BEV;0
Great Britain;101;BEV;0
Great Britain;102;BEV;0
Great Britain;103;BEV;0
Great Britain;104;BEV;0
Great Britain;105;BEV;0
Great Britain;106;BEV;0
Great Britain;107;BEV;0
Great Britain;108;BEV;0
Great Britain;109;BEV;0
Great Britain;110;BEV;0
Great Britain;111;BEV;0
Great Britain;112;BEV;0
Great Britain;113;BEV;0
Great Britain;114;BEV;0
Great Britain;115;BEV;0
Great Britain;116;BEV;0
Great Britain;117;BEV;0
Great Britain;118;BEV;0
Great Britain;119;BEV;0
Great Britain;120;BEV;0
Great Britain;121;BEV;0
Great Britain;122;BEV;0
Great Britain;123;BEV;0
Great Britain;124;BEV;0
Great Britain;125;BEV;0
Great Britain;126;BEV;0
Great Britain;1;CNG;0
Great Britain;2;CNG;1000
Great Britain;3;CNG;3000
Great Britain;4;CNG;3000
Great Britain;5;CNG;2000
Great Britain;6;CNG;1000
Great Britain;7;CNG;0
Great Britain;8;CNG;0
Great Britain;9;CNG;0
Great Britain;10;CNG;0
Great Britain;11;CNG;0
Great Britain;12;CNG;0
Great Britain;13;CNG;0
Great Britain;14;CNG;0
Great Britain;15;CNG;0
Great Britain;16;CNG;0
Great Britain;17;CNG;0
Great Britain;18;CNG;0
Great Britain;19;CNG;0
Great Britain;20;CNG;1000
Great Britain;21;CNG;1000
Great Britain;22;CNG;1000
Great Britain;23;CNG;0
Great Britain;24;CNG;0
Great Britain;25;CNG;1000
Great Britain;26;CNG;2000
Great Britain;27;CNG;2000
Great Britain;28;CNG;1000
Great Britain;29;CNG;1000
Great Britain;30;CNG;1000
Great Britain;31;CNG;0
Great Britain;32;CNG;0
Great Britain;33;CNG;0
Great Britain;34;CNG;0
Great Britain;35;CNG;0
Great Britain;36;CNG;0
Great Britain;37;CNG;0
Great Britain;38;CNG;0
Great Britain;39;CNG;0
Great Britain;40;CNG;0
Great Britain;41;CNG;0
Great Britain;42;CNG;0
Great Britain;43;CNG;0
Great Britain;44;CNG;0
Great Britain;45;CNG;0
Great Britain;46;CNG;0
Great Britain;47;CNG;0
Great Britain;48;CNG;0
Great Britain;49;CNG;0
Great Britain;50;CNG;0
Great Britain;51;CNG;0
Great Britain;52;CNG;0
Great Britain;53;CNG;0
Great Britain;54;CNG;0
Great Britain;55;CNG;0
Great Britain;56;CNG;0
Great Britain;57;CNG;0
Great Britain;58;CNG;0
Great Britain;59;CNG;0
Great Britain;60;CNG;0
Great Britain;61;CNG;0
Great Britain;62;CNG;0
Great Britain;63;CNG;0
Great Britain;64;CNG;0
Great Britain;65;CNG;0
Great Britain;66;CNG;0
Great Britain;67;CNG;0
Great Britain;68;CNG;0
Great Britain;69;CNG;0
Great Britain;70;CNG;0
Great Britain;71;CNG;0
Great Britain;72;CNG;0
Great Britain;73;CNG;0
Great Britain;74;CNG;0
Great Britain;75;CNG;0
Great Britain;76;CNG;0
Great Britain;77;CNG;0
Great Britain;78;CNG;0
Great Britain;79;CNG;0
Great Britain;80;CNG;0
Great Britain;81;CNG;0
Great Britain;82;CNG;0
Great Britain;83;CNG;0
Great Britain;84;CNG;0
Great Britain;85;CNG;0
Great Britain;86;CNG;0
Great Britain;87;CNG;0
Great Britain;88;CNG;0
Great Britain;89;CNG;0
Great Britain;90;CNG;0
Great Britain;91;CNG;0
Great Britain;92;CNG;0
Great Britain;93;CNG;0
Great Britain;94;CNG;0
Great Britain;95;CNG;0
Great Britain;96;CNG;0
Great Britain;97;CNG;0
Great Britain;98;CNG;0
Great Britain;99;CNG;0
Great Britain;100;CNG;0
Great Britain;101;CNG;0
Great Britain;102;CNG;0
Great Britain;103;CNG;0
Great Britain;104;CNG;0
Great Britain;105;CNG;0
Great Britain;106;CNG;0
Great Britain;107;CNG;0
Great Britain;108;CNG;0
Great Britain;109;CNG;0
Great Britain;110;CNG;0
Great Britain;111;CNG;0
Great Britain;112;CNG;0
Great Britain;113;CNG;0
Great Britain;114;CNG;0
Great Britain;115;CNG;0
Great Britain;116;CNG;0
Great Britain;117;CNG;0
Great Britain;118;CNG;0
Great Britain;119;CNG;0
Great Britain;120;CNG;0
Great Britain;121;CNG;0
Great Britain;122;CNG;0
Great Britain;123;CNG;0
Great Britain;124;CNG;0
Great Britain;125;CNG;0
Great Britain;126;CNG;0
Great Britain;1;D-HEV;6000
Great Britain;2;D-HEV;16000
Great Britain;3;D-HEV;17000
Great Britain;4;D-HEV;23000
Great Britain;5;D-HEV;27000
Great Britain;6;D-HEV;15000
Great Britain;7;D-HEV;1000
Great Britain;8;D-HEV;0
Great Britain;9;D-HEV;1000
Great Britain;10;D-HEV;1000
Great Britain;11;D-HEV;3000
Great Britain;12;D-HEV;1000
Great Britain;13;D-HEV;1000
Great Britain;14;D-HEV;1000
Great Britain;15;D-HEV;0
Great Britain;16;D-HEV;0
Great Britain;17;D-HEV;0
Great Britain;18;D-HEV;0
Great Britain;19;D-HEV;0
Great Britain;20;D-HEV;0
Great Britain;21;D-HEV;0
Great Britain;22;D-HEV;0
Great Britain;23;D-HEV;0
Great Britain;24;D-HEV;0
Great Britain;25;D-HEV;0
Great Britain;26;D-HEV;0
Great Britain;27;D-HEV;0
Great Britain;28;D-HEV;0
Great Britain;29;D-HEV;0
Great Britain;30;D-HEV;0
Great Britain;31;D-HEV;0
Great Britain;32;D-HEV;0
Great Britain;33;D-HEV;0
Great Britain;34;D-HEV;0
Great Britain;35;D-HEV;0
Great Britain;36;D-HEV;0
Great Britain;37;D-HEV;0
Great Britain;38;D-HEV;0
Great Britain;39;D-HEV;0
Great Britain;40;D-HEV;0
Great Britain;41;D-HEV;0
Great Britain;42;D-HEV;0
Great Britain;43;D-HEV;0
Great Britain;44;D-HEV;0
Great Britain;45;D-HEV;0
Great Britain;46;D-HEV;0
Great Britain;47;D-HEV;0
Great Britain;48;D-HEV;0
Great Britain;49;D-HEV;0
Great Britain;50;D-HEV;0
Great Britain;51;D-HEV;0
Great Britain;52;D-HEV;0
Great Britain;53;D-HEV;0
Great Britain;54;D-HEV;0
Great Britain;55;D-HEV;0
Great Britain;56;D-HEV;0
Great Britain;57;D-HEV;0
Great Britain;58;D-HEV;0
Great Britain;59;D-HEV;0
Great Britain;60;D-HEV;0
Great Britain;61;D-HEV;0
Great Britain;62;D-HEV;0
Great Britain;63;D-HEV;0
Great Britain;64;D-HEV;0
Great Britain;65;D-HEV;0
Great Britain;66;D-HEV;0
Great Britain;67;D-HEV;0
Great Britain;68;D-HEV;0
Great Britain;69;D-HEV;0
Great Britain;70;D-HEV;0
Great Britain;71;D-HEV;0
Great Britain;72;D-HEV;0
Great Britain;73;D-HEV;0
Great Britain;74;D-HEV;0
Great Britain;75;D-HEV;0
Great Britain;76;D-HEV;0
Great Britain;77;D-HEV;0
Great Britain;78;D-HEV;0
Great Britain;79;D-HEV;0
Great Britain;80;D-HEV;0
Great Britain;81;D-HEV;0
Great Britain;82;D-HEV;0
Great Britain;83;D-HEV;0
Great Britain;84;D-HEV;0
Great Britain;85;D-HEV;0
Great Britain;86;D-HEV;0
Great Britain;87;D-HEV;0
Great Britain;88;D-HEV;0
Great Britain;89;D-HEV;0
Great Britain;90;D-HEV;0
Great Britain;91;D-HEV;0
Great Britain;92;D-HEV;0
Great Britain;93;D-HEV;0
Great Britain;94;D-HEV;0
Great Britain;95;D-HEV;0
Great Britain;96;D-HEV;0
Great Britain;97;D-HEV;0
Great Britain;98;D-HEV;0
Great Britain;99;D-HEV;0
Great Britain;100;D-HEV;0
Great Britain;101;D-HEV;0
Great Britain;102;D-HEV;0
Great Britain;103;D-HEV;0
Great Britain;104;D-HEV;0
Great Britain;105;D-HEV;0
Great Britain;106;D-HEV;0
Great Britain;107;D-HEV;0
Great Britain;108;D-HEV;0
Great Britain;109;D-HEV;0
Great Britain;110;D-HEV;0
Great Britain;111;D-HEV;0
Great Britain;112;D-HEV;0
Great Britain;113;D-HEV;0
Great Britain;114;D-HEV;0
Great Britain;115;D-HEV;0
Great Britain;116;D-HEV;0
Great Britain;117;D-HEV;0
Great Britain;118;D-HEV;0
Great Britain;119;D-HEV;0
Great Britain;120;D-HEV;0
Great Britain;121;D-HEV;0
Great Britain;122;D-HEV;0
Great Britain;123;D-HEV;0
Great Britain;124;D-HEV;0
Great Britain;125;D-HEV;0
Great Britain;126;D-HEV;0
Great Britain;1;Diesel;86000
Great Britain;2;Diesel;96000
Great Britain;3;Diesel;111000
Great Britain;4;Diesel;107000
Great Britain;5;Diesel;165000
Great Britain;6;Diesel;257000
Great Britain;7;Diesel;522000
Great Britain;8;Diesel;622000
Great Britain;9;Diesel;875000
Great Britain;10;Diesel;1050000
Great Britain;11;Diesel;1014000
Great Britain;12;Diesel;941000
Great Britain;13;Diesel;806000
Great Britain;14;Diesel;672000
Great Britain;15;Diesel;553000
Great Britain;16;Diesel;454000
Great Britain;17;Diesel;334000
Great Britain;18;Diesel;262000
Great Britain;19;Diesel;210000
Great Britain;20;Diesel;137000
Great Britain;21;Diesel;96000
Great Britain;22;Diesel;61000
Great Britain;23;Diesel;42000
Great Britain;24;Diesel;26000
Great Britain;25;Diesel;12000
Great Britain;26;Diesel;6000
Great Britain;27;Diesel;5000
Great Britain;28;Diesel;3000
Great Britain;29;Diesel;3000
Great Britain;30;Diesel;2000
Great Britain;31;Diesel;2000
Great Britain;32;Diesel;1000
Great Britain;33;Diesel;1000
Great Britain;34;Diesel;700
Great Britain;35;Diesel;600
Great Britain;36;Diesel;500
Great Britain;37;Diesel;500
Great Britain;38;Diesel;400
Great Britain;39;Diesel;300
Great Britain;40;Diesel;200
Great Britain;41;Diesel;200
Great Britain;42;Diesel;300
Great Britain;43;Diesel;200
Great Britain;44;Diesel;100
Great Britain;45;Diesel;100
Great Britain;46;Diesel;0
Great Britain;47;Diesel;100
Great Britain;48;Diesel;0
Great Britain;49;Diesel;0
Great Britain;50;Diesel;100
Great Britain;51;Diesel;0
Great Britain;52;Diesel;0
Great Britain;53;Diesel;100
Great Britain;54;Diesel;100
Great Britain;55;Diesel;100
Great Britain;56;Diesel;0
Great Britain;57;Diesel;0
Great Britain;58;Diesel;0
Great Britain;59;Diesel;0
Great Britain;60;Diesel;0
Great Britain;61;Diesel;0
Great Britain;62;Diesel;0
Great Britain;63;Diesel;0
Great Britain;64;Diesel;0
Great Britain;65;Diesel;0
Great Britain;66;Diesel;0
Great Britain;67;Diesel;0
Great Britain;68;Diesel;0
Great Britain;69;Diesel;0
Great Britain;70;Diesel;0
Great Britain;71;Diesel;0
Great Britain;72;Diesel;0
Great Britain;73;Diesel;0
Great Britain;74;Diesel;0
Great Britain;75;Diesel;0
Great Britain;76;Diesel;0
Great Britain;77;Diesel;0
Great Britain;78;Diesel;0
Great Britain;79;Diesel;0
Great Britain;80;Diesel;0
Great Britain;81;Diesel;0
Great Britain;82;Diesel;0
Great Britain;83;Diesel;0
Great Britain;84;Diesel;0
Great Britain;85;Diesel;0
Great Britain;86;Diesel;0
Great Britain;87;Diesel;0
Great Britain;88;Diesel;0
Great Britain;89;Diesel;0
Great Britain;90;Diesel;0
Great Britain;91;Diesel;0
Great Britain;92;Diesel;0
Great Britain;93;Diesel;0
Great Britain;94;Diesel;0
Great Britain;95;Diesel;0
Great Britain;96;Diesel;0
Great Britain;97;Diesel;0
Great Britain;98;Diesel;0
Great Britain;99;Diesel;0
Great Britain;100;Diesel;0
Great Britain;101;Diesel;0
Great Britain;102;Diesel;0
Great Britain;103;Diesel;0
Great Britain;104;Diesel;0
Great Britain;105;Diesel;0
Great Britain;106;Diesel;0
Great Britain;107;Diesel;0
Great Britain;108;Diesel;0
Great Britain;109;Diesel;0
Great Britain;110;Diesel;0
Great Britain;111;Diesel;0
Great Britain;112;Diesel;0
Great Britain;113;Diesel;0
Great Britain;114;Diesel;0
Great Britain;115;Diesel;0
Great Britain;116;Diesel;0
Great Britain;117;Diesel;0
Great Britain;118;Diesel;0
Great Britain;119;Diesel;0
Great Britain;120;Diesel;0
Great Britain;121;Diesel;0
Great Britain;122;Diesel;0
Great Britain;123;Diesel;0
Great Britain;124;Diesel;0
Great Britain;125;Diesel;0
Great Britain;126;Diesel;0
Great Britain;1;D-PHEV;1000
Great Britain;2;D-PHEV;0
Great Britain;3;D-PHEV;0
Great Britain;4;D-PHEV;2000
Great Britain;5;D-PHEV;3000
Great Britain;6;D-PHEV;2000
Great Britain;7;D-PHEV;1000
Great Britain;8;D-PHEV;0
Great Britain;9;D-PHEV;0
Great Britain;10;D-PHEV;0
Great Britain;11;D-PHEV;0
Great Britain;12;D-PHEV;0
Great Britain;13;D-PHEV;0
Great Britain;14;D-PHEV;0
Great Britain;15;D-PHEV;0
Great Britain;16;D-PHEV;0
Great Britain;17;D-PHEV;0
Great Britain;18;D-PHEV;0
Great Britain;19;D-PHEV;0
Great Britain;20;D-PHEV;0
Great Britain;21;D-PHEV;0
Great Britain;22;D-PHEV;0
Great Britain;23;D-PHEV;0
Great Britain;24;D-PHEV;0
Great Britain;25;D-PHEV;0
Great Britain;26;D-PHEV;0
Great Britain;27;D-PHEV;0
Great Britain;28;D-PHEV;0
Great Britain;29;D-PHEV;0
Great Britain;30;D-PHEV;0
Great Britain;31;D-PHEV;0
Great Britain;32;D-PHEV;0
Great Britain;33;D-PHEV;0
Great Britain;34;D-PHEV;0
Great Britain;35;D-PHEV;0
Great Britain;36;D-PHEV;0
Great Britain;37;D-PHEV;0
Great Britain;38;D-PHEV;0
Great Britain;39;D-PHEV;0
Great Britain;40;D-PHEV;0
Great Britain;41;D-PHEV;0
Great Britain;42;D-PHEV;0
Great Britain;43;D-PHEV;0
Great Britain;44;D-PHEV;0
Great Britain;45;D-PHEV;0
Great Britain;46;D-PHEV;0
Great Britain;47;D-PHEV;0
Great Britain;48;D-PHEV;0
Great Britain;49;D-PHEV;0
Great Britain;50;D-PHEV;0
Great Britain;51;D-PHEV;0
Great Britain;52;D-PHEV;0
Great Britain;53;D-PHEV;0
Great Britain;54;D-PHEV;0
Great Britain;55;D-PHEV;0
Great Britain;56;D-PHEV;0
Great Britain;57;D-PHEV;0
Great Britain;58;D-PHEV;0
Great Britain;59;D-PHEV;0
Great Britain;60;D-PHEV;0
Great Britain;61;D-PHEV;0
Great Britain;62;D-PHEV;0
Great Britain;63;D-PHEV;0
Great Britain;64;D-PHEV;0
Great Britain;65;D-PHEV;0
Great Britain;66;D-PHEV;0
Great Britain;67;D-PHEV;0
Great Britain;68;D-PHEV;0
Great Britain;69;D-PHEV;0
Great Britain;70;D-PHEV;0
Great Britain;71;D-PHEV;0
Great Britain;72;D-PHEV;0
Great Britain;73;D-PHEV;0
Great Britain;74;D-PHEV;0
Great Britain;75;D-PHEV;0
Great Britain;76;D-PHEV;0
Great Britain;77;D-PHEV;0
Great Britain;78;D-PHEV;0
Great Britain;79;D-PHEV;0
Great Britain;80;D-PHEV;0
Great Britain;81;D-PHEV;0
Great Britain;82;D-PHEV;0
Great Britain;83;D-PHEV;0
Great Britain;84;D-PHEV;0
Great Britain;85;D-PHEV;0
Great Britain;86;D-PHEV;0
Great Britain;87;D-PHEV;0
Great Britain;88;D-PHEV;0
Great Britain;89;D-PHEV;0
Great Britain;90;D-PHEV;0
Great Britain;91;D-PHEV;0
Great Britain;92;D-PHEV;0
Great Britain;93;D-PHEV;0
Great Britain;94;D-PHEV;0
Great Britain;95;D-PHEV;0
Great Britain;96;D-PHEV;0
Great Britain;97;D-PHEV;0
Great Britain;98;D-PHEV;0
Great Britain;99;D-PHEV;0
Great Britain;100;D-PHEV;0
Great Britain;101;D-PHEV;0
Great Britain;102;D-PHEV;0
Great Britain;103;D-PHEV;0
Great Britain;104;D-PHEV;0
Great Britain;105;D-PHEV;0
Great Britain;106;D-PHEV;0
Great Britain;107;D-PHEV;0
Great Britain;108;D-PHEV;0
Great Britain;109;D-PHEV;0
Great Britain;110;D-PHEV;0
Great Britain;111;D-PHEV;0
Great Britain;112;D-PHEV;0
Great Britain;113;D-PHEV;0
Great Britain;114;D-PHEV;0
Great Britain;115;D-PHEV;0
Great Britain;116;D-PHEV;0
Great Britain;117;D-PHEV;0
Great Britain;118;D-PHEV;0
Great Britain;119;D-PHEV;0
Great Britain;120;D-PHEV;0
Great Britain;121;D-PHEV;0
Great Britain;122;D-PHEV;0
Great Britain;123;D-PHEV;0
Great Britain;124;D-PHEV;0
Great Britain;125;D-PHEV;0
Great Britain;126;D-PHEV;0
Great Britain;1;FCEV;0
Great Britain;2;FCEV;0
Great Britain;3;FCEV;0
Great Britain;4;FCEV;0
Great Britain;5;FCEV;0
Great Britain;6;FCEV;0
Great Britain;7;FCEV;0
Great Britain;8;FCEV;0
Great Britain;9;FCEV;0
Great Britain;10;FCEV;0
Great Britain;11;FCEV;0
Great Britain;12;FCEV;0
Great Britain;13;FCEV;0
Great Britain;14;FCEV;0
Great Britain;15;FCEV;0
Great Britain;16;FCEV;0
Great Britain;17;FCEV;0
Great Britain;18;FCEV;0
Great Britain;19;FCEV;0
Great Britain;20;FCEV;0
Great Britain;21;FCEV;0
Great Britain;22;FCEV;0
Great Britain;23;FCEV;0
Great Britain;24;FCEV;0
Great Britain;25;FCEV;0
Great Britain;26;FCEV;0
Great Britain;27;FCEV;0
Great Britain;28;FCEV;0
Great Britain;29;FCEV;0
Great Britain;30;FCEV;0
Great Britain;31;FCEV;0
Great Britain;32;FCEV;0
Great Britain;33;FCEV;0
Great Britain;34;FCEV;0
Great Britain;35;FCEV;0
Great Britain;36;FCEV;0
Great Britain;37;FCEV;0
Great Britain;38;FCEV;0
Great Britain;39;FCEV;0
Great Britain;40;FCEV;0
Great Britain;41;FCEV;0
Great Britain;42;FCEV;0
Great Britain;43;FCEV;0
Great Britain;44;FCEV;0
Great Britain;45;FCEV;0
Great Britain;46;FCEV;0
Great Britain;47;FCEV;0
Great Britain;48;FCEV;0
Great Britain;49;FCEV;0
Great Britain;50;FCEV;0
Great Britain;51;FCEV;0
Great Britain;52;FCEV;0
Great Britain;53;FCEV;0
Great Britain;54;FCEV;0
Great Britain;55;FCEV;0
Great Britain;56;FCEV;0
Great Britain;57;FCEV;0
Great Britain;58;FCEV;0
Great Britain;59;FCEV;0
Great Britain;60;FCEV;0
Great Britain;61;FCEV;0
Great Britain;62;FCEV;0
Great Britain;63;FCEV;0
Great Britain;64;FCEV;0
Great Britain;65;FCEV;0
Great Britain;66;FCEV;0
Great Britain;67;FCEV;0
Great Britain;68;FCEV;0
Great Britain;69;FCEV;0
Great Britain;70;FCEV;0
Great Britain;71;FCEV;0
Great Britain;72;FCEV;0
Great Britain;73;FCEV;0
Great Britain;74;FCEV;0
Great Britain;75;FCEV;0
Great Britain;76;FCEV;0
Great Britain;77;FCEV;0
Great Britain;78;FCEV;0
Great Britain;79;FCEV;0
Great Britain;80;FCEV;0
Great Britain;81;FCEV;0
Great Britain;82;FCEV;0
Great Britain;83;FCEV;0
Great Britain;84;FCEV;0
Great Britain;85;FCEV;0
Great Britain;86;FCEV;0
Great Britain;87;FCEV;0
Great Britain;88;FCEV;0
Great Britain;89;FCEV;0
Great Britain;90;FCEV;0
Great Britain;91;FCEV;0
Great Britain;92;FCEV;0
Great Britain;93;FCEV;0
Great Britain;94;FCEV;0
Great Britain;95;FCEV;0
Great Britain;96;FCEV;0
Great Britain;97;FCEV;0
Great Britain;98;FCEV;0
Great Britain;99;FCEV;0
Great Britain;100;FCEV;0
Great Britain;101;FCEV;0
Great Britain;102;FCEV;0
Great Britain;103;FCEV;0
Great Britain;104;FCEV;0
Great Britain;105;FCEV;0
Great Britain;106;FCEV;0
Great Britain;107;FCEV;0
Great Britain;108;FCEV;0
Great Britain;109;FCEV;0
Great Britain;110;FCEV;0
Great Britain;111;FCEV;0
Great Britain;112;FCEV;0
Great Britain;113;FCEV;0
Great Britain;114;FCEV;0
Great Britain;115;FCEV;0
Great Britain;116;FCEV;0
Great Britain;117;FCEV;0
Great Britain;118;FCEV;0
Great Britain;119;FCEV;0
Great Britain;120;FCEV;0
Great Britain;121;FCEV;0
Great Britain;122;FCEV;0
Great Britain;123;FCEV;0
Great Britain;124;FCEV;0
Great Britain;125;FCEV;0
Great Britain;126;FCEV;0
Great Britain;1;Gasoline;540000
Great Britain;2;Gasoline;672000
Great Britain;3;Gasoline;810000
Great Britain;4;Gasoline;719000
Great Britain;5;Gasoline;808000
Great Britain;6;Gasoline;910000
Great Britain;7;Gasoline;1392000
Great Britain;8;Gasoline;1340000
Great Britain;9;Gasoline;1222000
Great Britain;10;Gasoline;1179000
Great Britain;11;Gasoline;1129000
Great Britain;12;Gasoline;1013000
Great Britain;13;Gasoline;910000
Great Britain;14;Gasoline;766000
Great Britain;15;Gasoline;674000
Great Britain;16;Gasoline;689000
Great Britain;17;Gasoline;656000
Great Britain;18;Gasoline;508000
Great Britain;19;Gasoline;472000
Great Britain;20;Gasoline;366000
Great Britain;21;Gasoline;279000
Great Britain;22;Gasoline;221000
Great Britain;23;Gasoline;170000
Great Britain;24;Gasoline;119000
Great Britain;25;Gasoline;79000
Great Britain;26;Gasoline;47000
Great Britain;27;Gasoline;33000
Great Britain;28;Gasoline;26000
Great Britain;29;Gasoline;19000
Great Britain;30;Gasoline;13000
Great Britain;31;Gasoline;10000
Great Britain;32;Gasoline;7000
Great Britain;33;Gasoline;6800
Great Britain;34;Gasoline;6400
Great Britain;35;Gasoline;7400
Great Britain;36;Gasoline;8500
Great Britain;37;Gasoline;8100
Great Britain;38;Gasoline;5900
Great Britain;39;Gasoline;4600
Great Britain;40;Gasoline;3800
Great Britain;41;Gasoline;3500
Great Britain;42;Gasoline;5500
Great Britain;43;Gasoline;6700
Great Britain;44;Gasoline;5200
Great Britain;45;Gasoline;5500
Great Britain;46;Gasoline;7100
Great Britain;47;Gasoline;7600
Great Britain;48;Gasoline;7500
Great Britain;49;Gasoline;6400
Great Britain;50;Gasoline;5700
Great Britain;51;Gasoline;6100
Great Britain;52;Gasoline;8600
Great Britain;53;Gasoline;13700
Great Britain;54;Gasoline;15800
Great Britain;55;Gasoline;11400
Great Britain;56;Gasoline;10700
Great Britain;57;Gasoline;9500
Great Britain;58;Gasoline;10500
Great Britain;59;Gasoline;9300
Great Britain;60;Gasoline;8000
Great Britain;61;Gasoline;7100
Great Britain;62;Gasoline;7200
Great Britain;63;Gasoline;6600
Great Britain;64;Gasoline;5200
Great Britain;65;Gasoline;5300
Great Britain;66;Gasoline;5600
Great Britain;67;Gasoline;4900
Great Britain;68;Gasoline;3800
Great Britain;69;Gasoline;3000
Great Britain;70;Gasoline;3000
Great Britain;71;Gasoline;3800
Great Britain;72;Gasoline;3300
Great Britain;73;Gasoline;2800
Great Britain;74;Gasoline;1800
Great Britain;75;Gasoline;1600
Great Britain;76;Gasoline;1400
Great Britain;77;Gasoline;1400
Great Britain;78;Gasoline;1300
Great Britain;79;Gasoline;1200
Great Britain;80;Gasoline;800
Great Britain;81;Gasoline;0
Great Britain;82;Gasoline;0
Great Britain;83;Gasoline;0
Great Britain;84;Gasoline;0
Great Britain;85;Gasoline;0
Great Britain;86;Gasoline;200
Great Britain;87;Gasoline;1300
Great Britain;88;Gasoline;2100
Great Britain;89;Gasoline;2800
Great Britain;90;Gasoline;2800
Great Britain;91;Gasoline;2800
Great Britain;92;Gasoline;2900
Great Britain;93;Gasoline;2300
Great Britain;94;Gasoline;1600
Great Britain;95;Gasoline;1200
Great Britain;96;Gasoline;1200
Great Britain;97;Gasoline;1100
Great Britain;98;Gasoline;1000
Great Britain;99;Gasoline;800
Great Britain;100;Gasoline;600
Great Britain;101;Gasoline;500
Great Britain;102;Gasoline;400
Great Britain;103;Gasoline;200
Great Britain;104;Gasoline;100
Great Britain;105;Gasoline;400
Great Britain;106;Gasoline;0
Great Britain;107;Gasoline;0
Great Britain;108;Gasoline;0
Great Britain;109;Gasoline;0
Great Britain;110;Gasoline;0
Great Britain;111;Gasoline;0
Great Britain;112;Gasoline;0
Great Britain;113;Gasoline;0
Great Britain;114;Gasoline;0
Great Britain;115;Gasoline;0
Great Britain;116;Gasoline;0
Great Britain;117;Gasoline;0
Great Britain;118;Gasoline;0
Great Britain;119;Gasoline;0
Great Britain;120;Gasoline;0
Great Britain;121;Gasoline;0
Great Britain;122;Gasoline;0
Great Britain;123;Gasoline;0
Great Britain;124;Gasoline;0
Great Britain;125;Gasoline;0
Great Britain;126;Gasoline;0
Great Britain;1;G-HEV;606000
Great Britain;2;G-HEV;521000
Great Britain;3;G-HEV;402000
Great Britain;4;G-HEV;272000
Great Britain;5;G-HEV;224000
Great Britain;6;G-HEV;139000
Great Britain;7;G-HEV;100000
Great Britain;8;G-HEV;77000
Great Britain;9;G-HEV;63000
Great Britain;10;G-HEV;43000
Great Britain;11;G-HEV;35000
Great Britain;12;G-HEV;30000
Great Britain;13;G-HEV;22000
Great Britain;14;G-HEV;20000
Great Britain;15;G-HEV;19000
Great Britain;16;G-HEV;17000
Great Britain;17;G-HEV;11000
Great Britain;18;G-HEV;10000
Great Britain;19;G-HEV;10000
Great Britain;20;G-HEV;5000
Great Britain;21;G-HEV;3000
Great Britain;22;G-HEV;1000
Great Britain;23;G-HEV;0
Great Britain;24;G-HEV;0
Great Britain;25;G-HEV;0
Great Britain;26;G-HEV;0
Great Britain;27;G-HEV;0
Great Britain;28;G-HEV;0
Great Britain;29;G-HEV;0
Great Britain;30;G-HEV;0
Great Britain;31;G-HEV;0
Great Britain;32;G-HEV;0
Great Britain;33;G-HEV;0
Great Britain;34;G-HEV;0
Great Britain;35;G-HEV;0
